overlay,id_exp_icpms,name_isotope_analyte,name_isotope_internalstandard,id_data_icpms,t_delaycorrected__timestamp_sfc_pc_synchronized__s,dm_dt_S__ng_s_cm2geo_fc_top_cell_Aideal
,190,Ti47,Sc45,17510,,
,190,Ti47,Sc45,17511,,
,190,Ti47,Sc45,17512,,
,190,Ti47,Sc45,17513,,
,190,Ti47,Sc45,17514,,
,190,Ti47,Sc45,17515,,
,190,Ti47,Sc45,17516,,
,190,Ti47,Sc45,17517,,
,190,Ti47,Sc45,17518,,
,190,Ti47,Sc45,17519,,
,190,Ti47,Sc45,17520,,
,190,Ti47,Sc45,17521,,
,190,Ti47,Sc45,17522,,
,190,Ti47,Sc45,17523,,
,190,Ti47,Sc45,17524,,
,190,Ti47,Sc45,17525,,
,190,Ti47,Sc45,17526,,
,190,Ti47,Sc45,17527,,
,190,Ti47,Sc45,17528,,
,190,Ti47,Sc45,17529,,
,190,Ti47,Sc45,17530,,
,190,Ti47,Sc45,17531,,
,190,Ti47,Sc45,17532,,
,190,Ti47,Sc45,17533,,
,190,Ti47,Sc45,17534,,
,190,Ti47,Sc45,17535,,
,190,Ti47,Sc45,17536,,
,190,Ti47,Sc45,17537,,
,190,Ti47,Sc45,17538,,
,190,Ti47,Sc45,17539,,
,190,Ti47,Sc45,17540,,
,190,Ti47,Sc45,17541,,
,190,Ti47,Sc45,17542,,
,190,Ti47,Sc45,17543,,
,190,Ti47,Sc45,17544,,
,190,Ti47,Sc45,17545,,
,190,Ti47,Sc45,17546,,
,190,Ti47,Sc45,17547,,
,190,Ti47,Sc45,17548,,
,190,Ti47,Sc45,17549,,
,190,Ti47,Sc45,17550,,
,190,Ti47,Sc45,17551,,
,190,Ti47,Sc45,17552,,
,190,Ti47,Sc45,17553,,
,190,Ti47,Sc45,17554,,
,190,Ti47,Sc45,17555,,
,190,Ti47,Sc45,17556,,
,190,Ti47,Sc45,17557,,
,190,Ti47,Sc45,17558,,
,190,Ti47,Sc45,17559,,
,190,Ti47,Sc45,17560,,
,190,Ti47,Sc45,17561,,
,190,Ti47,Sc45,17562,,
,190,Ti47,Sc45,17563,,
,190,Ti47,Sc45,17564,,
,190,Ti47,Sc45,17565,,
,190,Ti47,Sc45,17566,,
,190,Ti47,Sc45,17567,,
,190,Ti47,Sc45,17568,,
,190,Ti47,Sc45,17569,,
,190,Ti47,Sc45,17570,,
,190,Ti47,Sc45,17571,,
,190,Ti47,Sc45,17572,,
,190,Ti47,Sc45,17573,,
,190,Ti47,Sc45,17574,,
,190,Ti47,Sc45,17575,,
,190,Ti47,Sc45,17576,,
,190,Ti47,Sc45,17577,,
,190,Ti47,Sc45,17578,,
,190,Ti47,Sc45,17579,,
,190,Ti47,Sc45,17580,,
,190,Ti47,Sc45,17581,,
,190,Ti47,Sc45,17582,,
,190,Ti47,Sc45,17583,,
,190,Ti47,Sc45,17584,,
,190,Ti47,Sc45,17585,,
,190,Ti47,Sc45,17586,,
,190,Ti47,Sc45,17587,,
,190,Ti47,Sc45,17588,,
,190,Ti47,Sc45,17589,,
,190,Ti47,Sc45,17590,,
,190,Ti47,Sc45,17591,,
,190,Ti47,Sc45,17592,,
,190,Ti47,Sc45,17593,,
,190,Ti47,Sc45,17594,,
,190,Ti47,Sc45,17595,,
,190,Ti47,Sc45,17596,,
,190,Ti47,Sc45,17597,,
,190,Ti47,Sc45,17598,,
,190,Ti47,Sc45,17599,,
,190,Ti47,Sc45,17600,,
,190,Ti47,Sc45,17601,,
,190,Ti47,Sc45,17602,,
,190,Ti47,Sc45,17603,,
,190,Ti47,Sc45,17604,,
,190,Ti47,Sc45,17605,,
,190,Ti47,Sc45,17606,,
,190,Ti47,Sc45,17607,,
,190,Ti47,Sc45,17608,,
,190,Ti47,Sc45,17609,,
,190,Ti47,Sc45,17610,,
,190,Ti47,Sc45,17611,,
,190,Ti47,Sc45,17612,,
,190,Ti47,Sc45,17613,,
,190,Ti47,Sc45,17614,,
,190,Ti47,Sc45,17615,,
,190,Ti47,Sc45,17616,,
,190,Ti47,Sc45,17617,,
,190,Ti47,Sc45,17618,,
,190,Ti47,Sc45,17619,,
,190,Ti47,Sc45,17620,,
,190,Ti47,Sc45,17621,,
,190,Ti47,Sc45,17622,,
,190,Ti47,Sc45,17623,,
,190,Ti47,Sc45,17624,,
,190,Ti47,Sc45,17625,,
,190,Ti47,Sc45,17626,,
,190,Ti47,Sc45,17627,,
,190,Ti47,Sc45,17628,,
,190,Ti47,Sc45,17629,,
,190,Ti47,Sc45,17630,,
,190,Ti47,Sc45,17631,,
,190,Ti47,Sc45,17632,,
,190,Ti47,Sc45,17633,,
,190,Ti47,Sc45,17634,,
,190,Ti47,Sc45,17635,,
,190,Ti47,Sc45,17636,,
,190,Ti47,Sc45,17637,,
,190,Ti47,Sc45,17638,,
,190,Ti47,Sc45,17639,,
,190,Ti47,Sc45,17640,,
,190,Ti47,Sc45,17641,,
,190,Ti47,Sc45,17642,,
,190,Ti47,Sc45,17643,,
,190,Ti47,Sc45,17644,,
,190,Ti47,Sc45,17645,,
,190,Ti47,Sc45,17646,,
,190,Ti47,Sc45,17647,,
,190,Ti47,Sc45,17648,,
,190,Ti47,Sc45,17649,,
,190,Ti47,Sc45,17650,,
,190,Ti47,Sc45,17651,,
,190,Ti47,Sc45,17652,,
,190,Ti47,Sc45,17653,,
,190,Ti47,Sc45,17654,,
,190,Ti47,Sc45,17655,,
,190,Ti47,Sc45,17656,,
,190,Ti47,Sc45,17657,,
,190,Ti47,Sc45,17658,,
,190,Ti47,Sc45,17659,,
,190,Ti47,Sc45,17660,,
,190,Ti47,Sc45,17661,,
,190,Ti47,Sc45,17662,,
,190,Ti47,Sc45,17663,,
,190,Ti47,Sc45,17664,,
,190,Ti47,Sc45,17665,,
,190,Ti47,Sc45,17666,,
,190,Ti47,Sc45,17667,,
,190,Ti47,Sc45,17668,,
,190,Ti47,Sc45,17669,,
,190,Ti47,Sc45,17670,,
,190,Ti47,Sc45,17671,,
,190,Ti47,Sc45,17672,,
,190,Ti47,Sc45,17673,,
,190,Ti47,Sc45,17674,,
,190,Ti47,Sc45,17675,,
,190,Ti47,Sc45,17676,,
,190,Ti47,Sc45,17677,,
,190,Ti47,Sc45,17678,,
,190,Ti47,Sc45,17679,,
,190,Ti47,Sc45,17680,,
,190,Ti47,Sc45,17681,,
,190,Ti47,Sc45,17682,,
,190,Ti47,Sc45,17683,,
,190,Ti47,Sc45,17684,,
,190,Ti47,Sc45,17685,,
,190,Ti47,Sc45,17686,,
,190,Ti47,Sc45,17687,,
,190,Ti47,Sc45,17688,,
,190,Ti47,Sc45,17689,,
,190,Ti47,Sc45,17690,,
,190,Ti47,Sc45,17691,,
,190,Ti47,Sc45,17692,,
,190,Ti47,Sc45,17693,,
,190,Ti47,Sc45,17694,,
,190,Ti47,Sc45,17695,,
,190,Ti47,Sc45,17696,,
,190,Ti47,Sc45,17697,,
,190,Ti47,Sc45,17698,,
,190,Ti47,Sc45,17699,,
,190,Ti47,Sc45,17700,,
,190,Ti47,Sc45,17701,,
,190,Ti47,Sc45,17702,,
,190,Ti47,Sc45,17703,,
,190,Ti47,Sc45,17704,,
,190,Ti47,Sc45,17705,,
,190,Ti47,Sc45,17706,,
,190,Ti47,Sc45,17707,,
,190,Ti47,Sc45,17708,,
,190,Ti47,Sc45,17709,,
,190,Ti47,Sc45,17710,,
,190,Ti47,Sc45,17711,,
,190,Ti47,Sc45,17712,,
,190,Ti47,Sc45,17713,,
,190,Ti47,Sc45,17714,,
,190,Ti47,Sc45,17715,,
,190,Ti47,Sc45,17716,,
,190,Ti47,Sc45,17717,,
,190,Ti47,Sc45,17718,,
,190,Ti47,Sc45,17719,,
,190,Ti47,Sc45,17720,,
,190,Ti47,Sc45,17721,,
,190,Ti47,Sc45,17722,,
,190,Ti47,Sc45,17723,,
,190,Ti47,Sc45,17724,,
,190,Ti47,Sc45,17725,,
,190,Ti47,Sc45,17726,,
,190,Ti47,Sc45,17727,,
,190,Ti47,Sc45,17728,,
,190,Ti47,Sc45,17729,,
,190,Ti47,Sc45,17730,,
,190,Ti47,Sc45,17731,,
,190,Ti47,Sc45,17732,,
,190,Ti47,Sc45,17733,,
,190,Ti47,Sc45,17734,,
,190,Ti47,Sc45,17735,,
,190,Ti47,Sc45,17736,,
,190,Ti47,Sc45,17737,,
,190,Ti47,Sc45,17738,,
,190,Ti47,Sc45,17739,,
,190,Ti47,Sc45,17740,,
,190,Ti47,Sc45,17741,,
,190,Ti47,Sc45,17742,,
,190,Ti47,Sc45,17743,,
,190,Ti47,Sc45,17744,,
,190,Ti47,Sc45,17745,,
,190,Ti47,Sc45,17746,,
,190,Ti47,Sc45,17747,,
,190,Ti47,Sc45,17748,,
,190,Ti47,Sc45,17749,,
,190,Ti47,Sc45,17750,,
,190,Ti47,Sc45,17751,,
,190,Ti47,Sc45,17752,,
,190,Ti47,Sc45,17753,,
,190,Ti47,Sc45,17754,,
,190,Ti47,Sc45,17755,,
,190,Ti47,Sc45,17756,,
,190,Ti47,Sc45,17757,,
,190,Ti47,Sc45,17758,,
,190,Ti47,Sc45,17759,,
,190,Ti47,Sc45,17760,,
,190,Ti47,Sc45,17761,,
,190,Ti47,Sc45,17762,,
,190,Ti47,Sc45,17763,,
,190,Ti47,Sc45,17764,,
,190,Ti47,Sc45,17765,,
,190,Ti47,Sc45,17766,,
,190,Ti47,Sc45,17767,,
,190,Ti47,Sc45,17768,,
,190,Ti47,Sc45,17769,,
,190,Ti47,Sc45,17770,,
,190,Ti47,Sc45,17771,,
,190,Ti47,Sc45,17772,,
,190,Ti47,Sc45,17773,,
,190,Ti47,Sc45,17774,,
,190,Ti47,Sc45,17775,,
,190,Ti47,Sc45,17776,,
,190,Ti47,Sc45,17777,,
,190,Ti47,Sc45,17778,,
,190,Ti47,Sc45,17779,,
,190,Ti47,Sc45,17780,,
,190,Ti47,Sc45,17781,,
,190,Ti47,Sc45,17782,,
,190,Ti47,Sc45,17783,,
,190,Ti47,Sc45,17784,,
,190,Ti47,Sc45,17785,,
,190,Ti47,Sc45,17786,,
,190,Ti47,Sc45,17787,,
,190,Ti47,Sc45,17788,,
,190,Ti47,Sc45,17789,,
,190,Ti47,Sc45,17790,,
,190,Ti47,Sc45,17791,,
,190,Ti47,Sc45,17792,,
,190,Ti47,Sc45,17793,,
,190,Ti47,Sc45,17794,,
,190,Ti47,Sc45,17795,,
,190,Ti47,Sc45,17796,,
,190,Ti47,Sc45,17797,,
,190,Ti47,Sc45,17798,,
,190,Ti47,Sc45,17799,,
,190,Ti47,Sc45,17800,,
,190,Ti47,Sc45,17801,,
,190,Ti47,Sc45,17802,,
,190,Ti47,Sc45,17803,,
,190,Ti47,Sc45,17804,,
,190,Ti47,Sc45,17805,,
,190,Ti47,Sc45,17806,,
,190,Ti47,Sc45,17807,,
,190,Ti47,Sc45,17808,,
,190,Ti47,Sc45,17809,,
,190,Ti47,Sc45,17810,,
,190,Ti47,Sc45,17811,,
,190,Ti47,Sc45,17812,,
,190,Ti47,Sc45,17813,,
,190,Ti47,Sc45,17814,,
,190,Ti47,Sc45,17815,,
,190,Ti47,Sc45,17816,,
,190,Ti47,Sc45,17817,,
,190,Ti47,Sc45,17818,,
,190,Ti47,Sc45,17819,,
,190,Ti47,Sc45,17820,,
,190,Ti47,Sc45,17821,,
,190,Ti47,Sc45,17822,,
,190,Ti47,Sc45,17823,,
,190,Ti47,Sc45,17824,,
,190,Ti47,Sc45,17825,,
,190,Ti47,Sc45,17826,,
,190,Ti47,Sc45,17827,,
,190,Ti47,Sc45,17828,,
,190,Ti47,Sc45,17829,,
,190,Ti47,Sc45,17830,,
,190,Ti47,Sc45,17831,,
,190,Ti47,Sc45,17832,,
,190,Ti47,Sc45,17833,,
,190,Ti47,Sc45,17834,,
,190,Ti47,Sc45,17835,,
,190,Ti47,Sc45,17836,,
,190,Ti47,Sc45,17837,,
,190,Ti47,Sc45,17838,,
,190,Ti47,Sc45,17839,,
,190,Ti47,Sc45,17840,,
,190,Ti47,Sc45,17841,,
,190,Ti47,Sc45,17842,,
,190,Ti47,Sc45,17843,,
,190,Ti47,Sc45,17844,,
,190,Ti47,Sc45,17845,,
,190,Ti47,Sc45,17846,,
,190,Ti47,Sc45,17847,,
,190,Ti47,Sc45,17848,,
,190,Ti47,Sc45,17849,,
,190,Ti47,Sc45,17850,,
,190,Ti47,Sc45,17851,,
,190,Ti47,Sc45,17852,,
,190,Ti47,Sc45,17853,,
,190,Ti47,Sc45,17854,,
,190,Ti47,Sc45,17855,,
,190,Ti47,Sc45,17856,,
,190,Ti47,Sc45,17857,,
,190,Ti47,Sc45,17858,,
,190,Ti47,Sc45,17859,,
,190,Ti47,Sc45,17860,,
,190,Ti47,Sc45,17861,,
,190,Ti47,Sc45,17862,,
,190,Ti47,Sc45,17863,,
,190,Ti47,Sc45,17864,,
,190,Ti47,Sc45,17865,,
,190,Ti47,Sc45,17866,,
,190,Ti47,Sc45,17867,,
,190,Ti47,Sc45,17868,,
,190,Ti47,Sc45,17869,,
,190,Ti47,Sc45,17870,,
,190,Ti47,Sc45,17871,,
,190,Ti47,Sc45,17872,,
,190,Ti47,Sc45,17873,,
,190,Ti47,Sc45,17874,,
,190,Ti47,Sc45,17875,,
,190,Ti47,Sc45,17876,,
,190,Ti47,Sc45,17877,,
,190,Ti47,Sc45,17878,,
,190,Ti47,Sc45,17879,,
,190,Ti47,Sc45,17880,,
,190,Ti47,Sc45,17881,,
,190,Ti47,Sc45,17882,,
,190,Ti47,Sc45,17883,,
,190,Ti47,Sc45,17884,,
,190,Ti47,Sc45,17885,,
,190,Ti47,Sc45,17886,,
,190,Ti47,Sc45,17887,,
,190,Ti47,Sc45,17888,,
,190,Ti47,Sc45,17889,,
,190,Ti47,Sc45,17890,,
,190,Ti47,Sc45,17891,,
,190,Ti47,Sc45,17892,,
,190,Ti47,Sc45,17893,,
,190,Ti47,Sc45,17894,,
,190,Ti47,Sc45,17895,,
,190,Ti47,Sc45,17896,,
,190,Ti47,Sc45,17897,,
,190,Ti47,Sc45,17898,,
,190,Ti47,Sc45,17899,,
,190,Ti47,Sc45,17900,,
,190,Ti47,Sc45,17901,,
,190,Ti47,Sc45,17902,,
,190,Ti47,Sc45,17903,,
,190,Ti47,Sc45,17904,,
,190,Ti47,Sc45,17905,,
,190,Ti47,Sc45,17906,,
,190,Ti47,Sc45,17907,,
,190,Ti47,Sc45,17908,,
,190,Ti47,Sc45,17909,,
,190,Ti47,Sc45,17910,,
,190,Ti47,Sc45,17911,,
,190,Ti47,Sc45,17912,,
,190,Ti47,Sc45,17913,,
,190,Ti47,Sc45,17914,,
,190,Ti47,Sc45,17915,,
,190,Ti47,Sc45,17916,,
,190,Ti47,Sc45,17917,,
,190,Ti47,Sc45,17918,,
,190,Ti47,Sc45,17919,,
,190,Ti47,Sc45,17920,,
,190,Ti47,Sc45,17921,,
,190,Ti47,Sc45,17922,,
,190,Ti47,Sc45,17923,,
,190,Ti47,Sc45,17924,,
,190,Ti47,Sc45,17925,,
,190,Ti47,Sc45,17926,,
,190,Ti47,Sc45,17927,,
,190,Ti47,Sc45,17928,,
,190,Ti47,Sc45,17929,,
,190,Ti47,Sc45,17930,,
,190,Ti47,Sc45,17931,,
,190,Ti47,Sc45,17932,,
,190,Ti47,Sc45,17933,,
,190,Ti47,Sc45,17934,,
,190,Ti47,Sc45,17935,,
,190,Ti47,Sc45,17936,,
,190,Ti47,Sc45,17937,,
,190,Ti47,Sc45,17938,,
,190,Ti47,Sc45,17939,,
,190,Ti47,Sc45,17940,,
,190,Ti47,Sc45,17941,,
,190,Ti47,Sc45,17942,,
,190,Ti47,Sc45,17943,,
,190,Ti47,Sc45,17944,,
,190,Ti47,Sc45,17945,,
,190,Ti47,Sc45,17946,,
,190,Ti47,Sc45,17947,,
,190,Ti47,Sc45,17948,,
,190,Ti47,Sc45,17949,,
,190,Ti47,Sc45,17950,,
,190,Ti47,Sc45,17951,,
,190,Ti47,Sc45,17952,,
,190,Ti47,Sc45,17953,,
,190,Ti47,Sc45,17954,,
,190,Ti47,Sc45,17955,,
,190,Ti47,Sc45,17956,,
,190,Ti47,Sc45,17957,,
,190,Ti47,Sc45,17958,,
,190,Ti47,Sc45,17959,,
,190,Ti47,Sc45,17960,,
,190,Ti47,Sc45,17961,,
,190,Ti47,Sc45,17962,,
,190,Ti47,Sc45,17963,,
,190,Ti47,Sc45,17964,,
,190,Ti47,Sc45,17965,,
,190,Ti47,Sc45,17966,,
,190,Ti47,Sc45,17967,,
,190,Ti47,Sc45,17968,,
,190,Ti47,Sc45,17969,,
,190,Ti47,Sc45,17970,,
,190,Ti47,Sc45,17971,,
,190,Ti47,Sc45,17972,,
,190,Ti47,Sc45,17973,,
,190,Ti47,Sc45,17974,,
,190,Ti47,Sc45,17975,,
,190,Ti47,Sc45,17976,,
,190,Ti47,Sc45,17977,,
,190,Ti47,Sc45,17978,,
,190,Ti47,Sc45,17979,,
,190,Ti47,Sc45,17980,,
,190,Ti47,Sc45,17981,,
,190,Ti47,Sc45,17982,,
,190,Ti47,Sc45,17983,,
,190,Ti47,Sc45,17984,,
,190,Ti47,Sc45,17985,,
,190,Ti47,Sc45,17986,,
,190,Ti47,Sc45,17987,,
,190,Ti47,Sc45,17988,,
,190,Ti47,Sc45,17989,,
,190,Ti47,Sc45,17990,,
,190,Ti47,Sc45,17991,,
,190,Ti47,Sc45,17992,,
,190,Ti47,Sc45,17993,,
,190,Ti47,Sc45,17994,,
,190,Ti47,Sc45,17995,,
,190,Ti47,Sc45,17996,,
,190,Ti47,Sc45,17997,,
,190,Ti47,Sc45,17998,,
,190,Ti47,Sc45,17999,,
,190,Ti47,Sc45,18000,,
,190,Ti47,Sc45,18001,,
,190,Ti47,Sc45,18002,,
,190,Ti47,Sc45,18003,,
,190,Ti47,Sc45,18004,,
,190,Ti47,Sc45,18005,,
,190,Ti47,Sc45,18006,,
,190,Ti47,Sc45,18007,,
,190,Ti47,Sc45,18008,,
,190,Ti47,Sc45,18009,,
,190,Ti47,Sc45,18010,,
,190,Ti47,Sc45,18011,,
,190,Ti47,Sc45,18012,,
,190,Ti47,Sc45,18013,,
,190,Ti47,Sc45,18014,,
,190,Ti47,Sc45,18015,,
,190,Ti47,Sc45,18016,,
,190,Ti47,Sc45,18017,,
,190,Ti47,Sc45,18018,,
,190,Ti47,Sc45,18019,,
,190,Ti47,Sc45,18020,,
,190,Ti47,Sc45,18021,,
,190,Ti47,Sc45,18022,,
,190,Ti47,Sc45,18023,,
,190,Ti47,Sc45,18024,,
,190,Ti47,Sc45,18025,,
,190,Ti47,Sc45,18026,,
,190,Ti47,Sc45,18027,,
,190,Ti47,Sc45,18028,,
,190,Ti47,Sc45,18029,,
,190,Ti47,Sc45,18030,,
,190,Ti47,Sc45,18031,,
,190,Ti47,Sc45,18032,,
,190,Ti47,Sc45,18033,,
,190,Ti47,Sc45,18034,,
,190,Ti47,Sc45,18035,,
,190,Ti47,Sc45,18036,,
,190,Ti47,Sc45,18037,,
,190,Ti47,Sc45,18038,,
,190,Ti47,Sc45,18039,,
,190,Ti47,Sc45,18040,,
,190,Ti47,Sc45,18041,,
,190,Ti47,Sc45,18042,,
,190,Ti47,Sc45,18043,,
,190,Ti47,Sc45,18044,,
,190,Ti47,Sc45,18045,,
,190,Ti47,Sc45,18046,,
,190,Ti47,Sc45,18047,,
,190,Ti47,Sc45,18048,,
,190,Ti47,Sc45,18049,,
,190,Ti47,Sc45,18050,,
,190,Ti47,Sc45,18051,,
,190,Ti47,Sc45,18052,,
,190,Ti47,Sc45,18053,,
,190,Ti47,Sc45,18054,,
,190,Ti47,Sc45,18055,,
,190,Ti47,Sc45,18056,,
,190,Ti47,Sc45,18057,,
,190,Ti47,Sc45,18058,,
,190,Ti47,Sc45,18059,,
,190,Ti47,Sc45,18060,,
,190,Ti47,Sc45,18061,,
,190,Ti47,Sc45,18062,,
,190,Ti47,Sc45,18063,,
,190,Ti47,Sc45,18064,,
,190,Ti47,Sc45,18065,,
,190,Ti47,Sc45,18066,,
,190,Ti47,Sc45,18067,,
,190,Ti47,Sc45,18068,,
,190,Ti47,Sc45,18069,,
,190,Ti47,Sc45,18070,,
,190,Ti47,Sc45,18071,,
,190,Ti47,Sc45,18072,,
,190,Ti47,Sc45,18073,,
,190,Ti47,Sc45,18074,,
,190,Ti47,Sc45,18075,,
,190,Ti47,Sc45,18076,,
,190,Ti47,Sc45,18077,,
,190,Ti47,Sc45,18078,,
,190,Ti47,Sc45,18079,,
,190,Ti47,Sc45,18080,,
,190,Ti47,Sc45,18081,,
,190,Ti47,Sc45,18082,,
,190,Ti47,Sc45,18083,,
,190,Ti47,Sc45,18084,,
,190,Ti47,Sc45,18085,,
,190,Ti47,Sc45,18086,,
,190,Ti47,Sc45,18087,,
,190,Ti47,Sc45,18088,,
,190,Ti47,Sc45,18089,,
,190,Ti47,Sc45,18090,,
,190,Ti47,Sc45,18091,,
,190,Ti47,Sc45,18092,,
,190,Ti47,Sc45,18093,,
,190,Ti47,Sc45,18094,,
,190,Ti47,Sc45,18095,,
,190,Ti47,Sc45,18096,,
,190,Ti47,Sc45,18097,,
,190,Ti47,Sc45,18098,,
,190,Ti47,Sc45,18099,,
,190,Ti47,Sc45,18100,,
,190,Ti47,Sc45,18101,,
,190,Ti47,Sc45,18102,,
,190,Ti47,Sc45,18103,,
,190,Ti47,Sc45,18104,,
,190,Ti47,Sc45,18105,,
,190,Ti47,Sc45,18106,,
,190,Ti47,Sc45,18107,,
,190,Ti47,Sc45,18108,,
,190,Ti47,Sc45,18109,,
,190,Ti47,Sc45,18110,,
,190,Ti47,Sc45,18111,,
,190,Ti47,Sc45,18112,,
,190,Ti47,Sc45,18113,,
,190,Ti47,Sc45,18114,,
,190,Ti47,Sc45,18115,,
,190,Ti47,Sc45,18116,,
,190,Ti47,Sc45,18117,,
,190,Ti47,Sc45,18118,,
,190,Ti47,Sc45,18119,,
,190,Ti47,Sc45,18120,,
,190,Ti47,Sc45,18121,,
,190,Ti47,Sc45,18122,,
,190,Ti47,Sc45,18123,,
,190,Ti47,Sc45,18124,,
,190,Ti47,Sc45,18125,,
,190,Ti47,Sc45,18126,,
,190,Ti47,Sc45,18127,,
,190,Ti47,Sc45,18128,,
,190,Ti47,Sc45,18129,,
,190,Ti47,Sc45,18130,,
,190,Ti47,Sc45,18131,,
,190,Ti47,Sc45,18132,,
,190,Ti47,Sc45,18133,,
,190,Ti47,Sc45,18134,,
,190,Ti47,Sc45,18135,,
,190,Ti47,Sc45,18136,,
,190,Ti47,Sc45,18137,,
,190,Ti47,Sc45,18138,,
,190,Ti47,Sc45,18139,,
,190,Ti47,Sc45,18140,,
,190,Ti47,Sc45,18141,,
,190,Ti47,Sc45,18142,,
,190,Ti47,Sc45,18143,,
,190,Ti47,Sc45,18144,,
,190,Ti47,Sc45,18145,,
,190,Ti47,Sc45,18146,,
,190,Ti47,Sc45,18147,,
,190,Ti47,Sc45,18148,,
,190,Ti47,Sc45,18149,,
,190,Ti47,Sc45,18150,,
,190,Ti47,Sc45,18151,,
,190,Ti47,Sc45,18152,,
,190,Ti47,Sc45,18153,,
,190,Ti47,Sc45,18154,,
,190,Ti47,Sc45,18155,,
,190,Ti47,Sc45,18156,,
,190,Ti47,Sc45,18157,,
,190,Ti47,Sc45,18158,,
,190,Ti47,Sc45,18159,,
,190,Ti47,Sc45,18160,,
,190,Ti47,Sc45,18161,,
,190,Ti47,Sc45,18162,,
,190,Ti47,Sc45,18163,,
,190,Ti47,Sc45,18164,,
,190,Ti47,Sc45,18165,,
,190,Ti47,Sc45,18166,,
,190,Ti47,Sc45,18167,,
,190,Ti47,Sc45,18168,,
,190,Ti47,Sc45,18169,,
,190,Ti47,Sc45,18170,,
,190,Ti47,Sc45,18171,,
,190,Ti47,Sc45,18172,,
,190,Ti47,Sc45,18173,,
,190,Ti47,Sc45,18174,,
,190,Ti47,Sc45,18175,,
,190,Ti47,Sc45,18176,,
,190,Ti47,Sc45,18177,,
,190,Ti47,Sc45,18178,,
,190,Ti47,Sc45,18179,,
,190,Ti47,Sc45,18180,,
,190,Ti47,Sc45,18181,,
,190,Ti47,Sc45,18182,,
,190,Ti47,Sc45,18183,,
,190,Ti47,Sc45,18184,,
,190,Ti47,Sc45,18185,,
,190,Ti47,Sc45,18186,,
,190,Ti47,Sc45,18187,,
,190,Ti47,Sc45,18188,,
,190,Ti47,Sc45,18189,,
,190,Ti47,Sc45,18190,,
,190,Ti47,Sc45,18191,,
,190,Ti47,Sc45,18192,,
,190,Ti47,Sc45,18193,,
,190,Ti47,Sc45,18194,,
,190,Ti47,Sc45,18195,,
,190,Ti47,Sc45,18196,,
,190,Ti47,Sc45,18197,,
,190,Ti47,Sc45,18198,,
,190,Ti47,Sc45,18199,,
,190,Ti47,Sc45,18200,,
,190,Ti47,Sc45,18201,,
,190,Ti47,Sc45,18202,,
,190,Ti47,Sc45,18203,,
,190,Ti47,Sc45,18204,,
,190,Ti47,Sc45,18205,,
,190,Ti47,Sc45,18206,,
,190,Ti47,Sc45,18207,,
,190,Ti47,Sc45,18208,,
,190,Ti47,Sc45,18209,,
,190,Ti47,Sc45,18210,,
,190,Ti47,Sc45,18211,,
,190,Ti47,Sc45,18212,,
,190,Ti47,Sc45,18213,,
,190,Ti47,Sc45,18214,,
,190,Ti47,Sc45,18215,,
,190,Ti47,Sc45,18216,,
,190,Ti47,Sc45,18217,,
,190,Ti47,Sc45,18218,,
,190,Ti47,Sc45,18219,,
,190,Ti47,Sc45,18220,,
,190,Ti47,Sc45,18221,,
,190,Ti47,Sc45,18222,,
,190,Ti47,Sc45,18223,,
,190,Ti47,Sc45,18224,,
,190,Ti47,Sc45,18225,,
,190,Ti47,Sc45,18226,,
,190,Ti47,Sc45,18227,,
,190,Ti47,Sc45,18228,,
,190,Ti47,Sc45,18229,,
,190,Ti47,Sc45,18230,,
,190,Ti47,Sc45,18231,,
,190,Ti47,Sc45,18232,,
,190,Ti47,Sc45,18233,,
,190,Ti47,Sc45,18234,,
,190,Ti47,Sc45,18235,,
,190,Ti47,Sc45,18236,,
,190,Ti47,Sc45,18237,,
,190,Ti47,Sc45,18238,,
,190,Ti47,Sc45,18239,,
,190,Ti47,Sc45,18240,,
,190,Ti47,Sc45,18241,,
,190,Ti47,Sc45,18242,,
,190,Ti47,Sc45,18243,,
,190,Ti47,Sc45,18244,,
,190,Ti47,Sc45,18245,,
,190,Ti47,Sc45,18246,,
,190,Ti47,Sc45,18247,,
,190,Ti47,Sc45,18248,,
,190,Ti47,Sc45,18249,,
,190,Ti47,Sc45,18250,,
,190,Ti47,Sc45,18251,,
,190,Ti47,Sc45,18252,,
,190,Ti47,Sc45,18253,,
,190,Ti47,Sc45,18254,,
,190,Ti47,Sc45,18255,,
,190,Ti47,Sc45,18256,,
,190,Ti47,Sc45,18257,,
,190,Ti47,Sc45,18258,,
,190,Ti47,Sc45,18259,,
,190,Ti47,Sc45,18260,,
,190,Ti47,Sc45,18261,,
,190,Ti47,Sc45,18262,,
,190,Ti47,Sc45,18263,,
,190,Ti47,Sc45,18264,,
,190,Ti47,Sc45,18265,,
,190,Ti47,Sc45,18266,,
,190,Ti47,Sc45,18267,,
,190,Ti47,Sc45,18268,,
,190,Ti47,Sc45,18269,,
,190,Ti47,Sc45,18270,,
,190,Ti47,Sc45,18271,,
,190,Ti47,Sc45,18272,,
,190,Ti47,Sc45,18273,,
,190,Ti47,Sc45,18274,,
,190,Ti47,Sc45,18275,,
,190,Ti47,Sc45,18276,,
,190,Ti47,Sc45,18277,,
,190,Ti47,Sc45,18278,,
,190,Ti47,Sc45,18279,,
,190,Ti47,Sc45,18280,,
,190,Ti47,Sc45,18281,,
